u,v,weight
10009,41568,1.0
10009,41577,2.0
10009,41613,9.0
10009,41626,2.0
10009,41637,4.0
10009,41654,3.0
10009,41659,1.0
10009,41668,5.0
10009,41696,4.0
10009,41710,4.0
10009,41718,3.0
10009,41791,7.0000000000000036
10009,41792,6.000000000000003
10009,41813,10.0
10009,41816,10.0
10009,41907,8.0
10009,41948,6.000000000000003
10009,41950,7.0000000000000036
10009,41973,14.000000000000007
10009,42015,2.0
10009,42035,9.0
10009,42048,3.0
10009,42052,3.0
10009,42056,4.0
10009,42057,1.0
10009,42064,6.000000000000003
10009,42070,7.0000000000000036
10009,42091,2.0
10009,42109,8.0
10009,42119,1.0
10009,42133,2.0
10009,42155,8.0
10009,42166,1.0
10009,42186,8.0
10009,42219,2.0
10009,42223,5.0
10009,42245,5.0
10009,42297,8.0
10009,42319,2.0
10009,42323,12.000000000000005
10009,42331,5.0
10009,42340,6.000000000000003
10009,42380,6.000000000000003
10009,42410,1.0
10009,42435,9.0
10009,42476,3.0
10009,42492,8.0
10009,42501,10.0
10009,42519,1.0
10009,42521,2.0
10009,42533,1.0
10009,42534,4.0
10009,42579,5.0
10009,42585,8.0
10009,42594,6.000000000000003
10009,42605,9.0
10009,42610,5.0
10009,42628,7.0000000000000036
10009,42644,8.0
10009,42657,12.000000000000005
10009,42667,2.0
10009,42675,4.0
10009,42676,3.0
10009,42691,15.000000000000016
10009,42693,1.0
10009,42707,9.0
10009,42710,7.0000000000000036
10009,42758,6.000000000000003
10009,42763,3.0
10009,42769,5.0
10009,42827,8.0
10009,42859,11.000000000000002
10009,42867,5.0
10009,42871,3.0
10009,42872,4.0
10009,42882,11.000000000000002
10009,42883,7.0000000000000036
10009,42895,6.000000000000003
10009,42909,5.0
10009,42931,9.0
10009,42933,6.000000000000003
10009,42942,5.0
10009,42951,1.0
10009,42983,1.0
10009,43016,4.0
10009,43045,3.0
10009,43057,10.0
10009,43063,4.0
10009,43071,13.000000000000004
10009,43073,5.0
10009,43086,4.0
10009,43090,5.0
10009,43098,6.000000000000003
10009,43099,4.0
10009,43142,8.0
10009,43146,2.0
10009,43178,5.0
10009,43221,6.000000000000003
10009,43247,10.0
10009,43252,7.0000000000000036
10009,43256,2.0
10009,43269,6.000000000000003
10009,43275,5.0
10009,43286,5.0
10009,43292,2.0
10009,43323,2.0
10009,43335,7.0000000000000036
10009,43355,7.0000000000000036
10009,43371,5.0
10009,43373,1.0
10009,43410,2.0
10009,43414,3.0
10009,43421,3.0
10009,43446,3.0
10009,43480,1.0
10009,43482,1.0
10009,43485,6.000000000000003
10009,43493,2.0
10009,43516,3.0
10009,43522,5.0
10009,43530,11.000000000000002
10009,43551,6.000000000000003
10009,43557,9.0
10009,43582,1.0
10009,43601,8.0
10009,43608,3.0
10009,43615,3.0
10009,43636,10.0
10009,43660,12.000000000000005
10009,43689,4.0
10009,43693,12.000000000000005
10009,43694,2.0
10009,43705,5.0
10009,43709,12.000000000000005
10009,43727,7.0000000000000036
10009,43738,4.0
10009,43778,3.0
10009,43783,5.0
10009,43831,6.000000000000003
10009,43859,7.0000000000000036
10009,43860,9.0
10009,43872,6.000000000000003
10009,43883,1.0
10009,43884,8.0
10009,43902,3.0
10009,43905,6.000000000000003
10009,43907,5.0
10009,43960,10.0
10009,43962,5.0
10009,43965,4.0
10009,43968,6.000000000000003
10009,43969,3.0
10009,43972,4.0
10009,43978,1.0
10009,44012,11.000000000000002
10009,44019,7.0000000000000036
10009,44022,5.0
10009,44025,6.000000000000003
10009,44028,6.000000000000003
10009,44029,4.0
10009,44042,11.000000000000002
10009,44048,9.0
10009,44055,6.000000000000003
10009,44071,1.0
10009,44121,14.000000000000007
10009,44150,3.0
10009,44151,1.0
10009,44157,6.000000000000003
10009,44169,3.0
10009,44183,8.0
10009,44222,3.0
10009,44262,2.0
10009,44264,8.0
10009,44276,4.0
10009,44279,5.0
10009,44282,4.0
10009,44294,2.0
10009,44306,8.0
10009,44310,6.000000000000003
10009,44332,4.0
10009,44342,3.0
10009,44350,4.0
10009,44370,5.0
10009,44375,7.0000000000000036
10009,44376,6.000000000000003
10009,44391,3.0
10009,44412,1.0
10009,44413,12.000000000000005
10009,44435,3.0
10009,44437,6.000000000000003
10009,44438,3.0
10009,44450,6.000000000000003
